tbl,Year,quarter,citymarketid_1,citymarketid_2,City1,City2,nsmiles,airportid_1,airportid_2,airport_1,airport_2,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
Table1a,2016,2,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",737,10721,11057,BOS,CLT,1372.1978021978,170.463810362777,AA,0.759269640426043,172.382438561333,B6,0.171938816369024,169.417093619003
Table1a,2016,2,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",737,13296,11057,MHT,CLT,117.802197802198,210.18125,AA,0.76865671641791,220.460558252427,WN,0.104477611940299,185.864285714286
Table1a,2016,2,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",737,14307,11057,PVD,CLT,333.296703296703,180.812660731949,AA,0.910649521925486,181.460391020999,DL,0.031981536432575,149.868041237113
Table1a,2016,2,30721,31066,"Boston, MA (Metropolitan Area)","Columbus, OH",640,10721,11066,BOS,CMH,682.197802197802,170.102287371134,WN,0.512403350515464,148.064570889657,WN,0.512403350515464,148.064570889657
Table1a,2016,2,30721,31066,"Boston, MA (Metropolitan Area)","Columbus, OH",640,13296,11066,MHT,CMH,26.5934065934066,237.776033057851,WN,0.462809917355372,198.749107142857,WN,0.462809917355372,198.749107142857
Table1a,2016,2,30721,31066,"Boston, MA (Metropolitan Area)","Columbus, OH",640,14307,11066,PVD,CMH,42.5274725274725,250.20180878553,AA,0.431524547803618,265.840718562874,DL,0.116279069767442,242.488888888889
Table1a,2016,2,30721,31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",1047,10721,15016,BOS,STL,569.340659340659,278.97637521714,WN,0.684037830534646,281.614616252822,AA,0.127002509168114,273.741337386018
Table1a,2016,2,30721,31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",1047,13296,15016,MHT,STL,48.6813186813187,283.899548532731,WN,0.600451467268623,273.951503759399,DL,0.151241534988713,263.882089552239
Table1a,2016,2,30721,31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",1047,14307,15016,PVD,STL,74.8351648351648,288.348898678414,WN,0.49632892804699,266.058875739645,WN,0.49632892804699,266.058875739645
Table1a,2016,2,30721,31135,"Boston, MA (Metropolitan Area)","Myrtle Beach, SC",756,10721,13577,BOS,MYR,299.56043956044,137.661518708731,NK,0.819882611885547,102.670067114094,NK,0.819882611885547,102.670067114094
Table1a,2016,2,30721,31135,"Boston, MA (Metropolitan Area)","Myrtle Beach, SC",756,13296,13577,MHT,MYR,10.3296703296703,293.542553191489,AA,0.829787234042553,302.129487179487,DL,0.117021276595745,266.845454545455
Table1a,2016,2,30721,31135,"Boston, MA (Metropolitan Area)","Myrtle Beach, SC",756,14307,13577,PVD,MYR,19.010989010989,273.995375722543,AA,0.745664739884393,277.492248062016,DL,0.23121387283237,258.3425
Table1a,2016,2,30721,31136,"Boston, MA (Metropolitan Area)","Jacksonville, FL",1028,10721,12451,BOS,JAX,520.989010989011,204.595929128876,B6,0.59860788863109,208.132417195208,AA,0.144062434085636,203.360175695461
Table1a,2016,2,30721,31136,"Boston, MA (Metropolitan Area)","Jacksonville, FL",1028,13296,12451,MHT,JAX,41.5384615384615,217.300793650794,WN,0.611111111111111,203.515584415584,WN,0.611111111111111,203.515584415584
Table1a,2016,2,30721,31136,"Boston, MA (Metropolitan Area)","Jacksonville, FL",1028,14307,12451,PVD,JAX,90.3296703296703,222.409854014599,WN,0.409975669099757,224.890801186944,WN,0.409975669099757,224.890801186944
Table1a,2016,2,30721,31267,"Boston, MA (Metropolitan Area)","Dayton, OH",709,10721,11267,BOS,DAY,109.67032967033,232.687575150301,AA,0.574148296593186,236.959511343805,UA,0.135270541082164,205
Table1a,2016,2,30721,31267,"Boston, MA (Metropolitan Area)","Dayton, OH",709,13296,11267,MHT,DAY,35.0549450549451,248.046081504702,AA,0.564263322884012,249.477222222222,UA,0.141065830721003,203.017777777778
Table1a,2016,2,30721,31267,"Boston, MA (Metropolitan Area)","Dayton, OH",709,14307,11267,PVD,DAY,35.9340659340659,240.601529051988,AA,0.532110091743119,248.752873563218,UA,0.107033639143731,200.591428571429
Table1a,2016,2,30721,31295,"Boston, MA (Metropolitan Area)","Detroit, MI",632,10721,11433,BOS,DTW,1227.91208791209,177.495400035797,DL,0.590567388580634,200.219215032581,B6,0.293628065151244,151.467174641877
Table1a,2016,2,30721,31295,"Boston, MA (Metropolitan Area)","Detroit, MI",632,13296,11433,MHT,DTW,82.4175824175824,241.7448,DL,0.724,269.552486187845,WN,0.176,157.337878787879
Table1a,2016,2,30721,31295,"Boston, MA (Metropolitan Area)","Detroit, MI",632,14307,11433,PVD,DTW,127.252747252747,231.233333333333,DL,0.731433506044905,249.888193624557,WN,0.127806563039724,173.593918918919
Table1a,2016,2,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",1609,10721,12191,BOS,HOU,647.142857142857,165.277177789098,WN,0.581762608252674,173.819497956801,B6,0.384105960264901,144.100839964633
Table1a,2016,2,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",1609,10721,12266,BOS,IAH,911.208791208791,248.588832609744,UA,0.86227689339122,249.256167832168,DL,0.0555957549445248,228.002386117137
Table1a,2016,2,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",1609,13296,12191,MHT,HOU,23.0769230769231,246.64380952381,WN,0.947619047619048,244.356783919598,WN,0.947619047619048,244.356783919598
Table1a,2016,2,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",1609,13296,12266,MHT,IAH,18.021978021978,262.426219512195,UA,0.335365853658537,269.923636363636,AA,0.317073170731707,242.198076923077
Table1a,2016,2,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",1609,14307,12191,PVD,HOU,33.6263736263736,281.752941176471,WN,0.954248366013072,283.796575342466,DL,0.0359477124183007,253.872727272727
Table1a,2016,2,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",1609,14307,12266,PVD,IAH,60,280.610622710623,AA,0.435897435897436,272.853781512605,DL,0.208791208791209,252.321929824561
Table1a,2016,2,30721,31454,"Boston, MA (Metropolitan Area)","Orlando, FL",1142,10721,13204,BOS,MCO,2298.24175824176,209.543372860285,B6,0.596633833795544,219.573938131111,DL,0.201157119632782,195.519515093891
Table1a,2016,2,30721,31454,"Boston, MA (Metropolitan Area)","Orlando, FL",1142,13296,13204,MHT,MCO,688.131868131868,185.50691472373,WN,0.886617694027467,183.939445244957,UA,0.0234749281379751,173.12380952381
Table1a,2016,2,30721,31454,"Boston, MA (Metropolitan Area)","Orlando, FL",1142,14307,13204,PVD,MCO,1644.28571428571,159.929318986834,WN,0.687629486065629,157.11144912042,WN,0.687629486065629,157.11144912042
Table1a,2016,2,30721,31650,"Boston, MA (Metropolitan Area)","Minneapolis/St. Paul, MN",1124,10721,13487,BOS,MSP,1383.51648351648,232.386949960286,DL,0.464495631453535,320.232352941176,SY,0.326131850675139,153.267608377983
Table1a,2016,2,30721,31650,"Boston, MA (Metropolitan Area)","Minneapolis/St. Paul, MN",1124,13296,13487,MHT,MSP,55.4945054945055,257.336435643564,WN,0.447524752475248,238.181415929204,UA,0.116831683168317,227.938983050847
Table1a,2016,2,30721,31650,"Boston, MA (Metropolitan Area)","Minneapolis/St. Paul, MN",1124,14307,13487,PVD,MSP,105.604395604396,246.186264308012,DL,0.360041623309053,288.078034682081,UA,0.13423517169615,203.987596899225
Table1a,2016,2,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",209,10721,11618,BOS,EWR,1290.76923076923,205.748339860378,UA,0.65554231227652,229.536415584416,B6,0.342414438957943,159.739557434112
Table1a,2016,2,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",209,10721,12391,BOS,ISP,1.31868131868132,273.316666666667,AA,0.916666666666667,277.709090909091,WN,0.0833333333333333,225
Table1a,2016,2,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",209,10721,12478,BOS,JFK,910.989010989011,169.79492159228,B6,0.44475271411339,166.38554380255,AA,0.222677925211098,160.803412784399
Table1a,2016,2,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",209,10721,12953,BOS,LGA,1868.68131868132,225.921193766539,AA,0.517259629520729,182.721839472487,AA,0.517259629520729,182.721839472487
Table1a,2016,2,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",209,10721,15070,BOS,SWF,0.659340659340659,242.916666666667,AA,1,242.916666666667,AA,1,242.916666666667
Table1a,2016,2,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",209,13296,11618,MHT,EWR,23.1868131868132,392.644549763033,UA,0.886255924170616,395.71550802139,AA,0.0758293838862559,335.94375
Table1a,2016,2,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",209,13296,12953,MHT,LGA,26.4835164835165,336.233195020747,DL,0.908713692946058,350.93105022831,AA,0.0788381742738589,171.868421052632
Table1a,2016,2,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",209,14307,11618,PVD,EWR,19.7802197802198,355.955555555556,UA,0.938888888888889,356.55325443787,UA,0.938888888888889,356.55325443787
Table1a,2016,2,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",209,14307,12953,PVD,LGA,0.43956043956044,232.5,AA,1,232.5,AA,1,232.5
Table1a,2016,2,30721,31714,"Boston, MA (Metropolitan Area)","Fort Myers, FL",1271,10721,14635,BOS,RSW,1249.23076923077,227.985828641802,B6,0.747185080928923,241.922674829291,NK,0.0531315974665728,135.379139072848
Table1a,2016,2,30721,31714,"Boston, MA (Metropolitan Area)","Fort Myers, FL",1271,13296,14635,MHT,RSW,84.6153846153846,214.246103896104,WN,0.542857142857143,223.231339712919,DL,0.181818181818182,190.462857142857
Table1a,2016,2,30721,31714,"Boston, MA (Metropolitan Area)","Fort Myers, FL",1271,14307,14635,PVD,RSW,184.615384615385,220.03375,WN,0.642261904761905,223.261260426321,AA,0.220833333333333,205.768194070081
Table1a,2016,2,30721,32211,"Boston, MA (Metropolitan Area)","Las Vegas, NV",2381,10721,12889,BOS,LAS,1346.04395604396,256.003061474406,B6,0.393501510327374,311.351410788382,NK,0.18295371050698,136.297679607318
Table1a,2016,2,30721,32211,"Boston, MA (Metropolitan Area)","Las Vegas, NV",2381,13296,12889,MHT,LAS,100.879120879121,287.96339869281,WN,0.71677559912854,280.324772036474,WN,0.71677559912854,280.324772036474
Table1a,2016,2,30721,32211,"Boston, MA (Metropolitan Area)","Las Vegas, NV",2381,14307,12889,PVD,LAS,144.065934065934,306.703966437834,WN,0.528604118993135,292.65873015873,WN,0.528604118993135,292.65873015873
Table1a,2016,2,30721,32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",818,10721,12339,BOS,IND,695.054945054945,181.938292490119,WN,0.443320158102767,144.706276747504,WN,0.443320158102767,144.706276747504
Table1a,2016,2,30721,32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",818,13296,12339,MHT,IND,32.7472527472527,250.555369127517,WN,0.523489932885906,225.353846153846,WN,0.523489932885906,225.353846153846
Table1a,2016,2,30721,32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",818,14307,12339,PVD,IND,54.2857142857143,250.418016194332,AA,0.366396761133603,277.05635359116,WN,0.340080971659919,226.880952380952
Table1a,2016,2,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,10721,13796,BOS,OAK,161.208791208791,263.604567143831,B6,0.408997955010225,268.455666666667,DL,0.231765507839127,232.690588235294
Table1a,2016,2,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,10721,14771,BOS,SFO,3354.61538461538,358.756667867789,UA,0.454155337897599,383.873427582227,B6,0.196645592426377,341.110244877561
Table1a,2016,2,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,10721,14831,BOS,SJC,363.186813186813,294.626323751891,B6,0.497125567322239,287.566342057212,DL,0.154916792738275,275.565625
Table1a,2016,2,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,13296,13796,MHT,OAK,20.989010989011,303.691623036649,WN,0.973821989528796,297.460215053763,WN,0.973821989528796,297.460215053763
Table1a,2016,2,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,13296,14771,MHT,SFO,57.032967032967,295.378034682081,AA,0.420038535645472,260.027064220183,AA,0.420038535645472,260.027064220183
Table1a,2016,2,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,13296,14831,MHT,SJC,12.7472527472527,307.068103448276,WN,0.767241379310345,283.950561797753,WN,0.767241379310345,283.950561797753
Table1a,2016,2,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,14307,13796,PVD,OAK,22.8571428571429,332.885096153846,WN,0.951923076923077,335.434343434343,DL,0.0240384615384615,235.46
Table1a,2016,2,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,14307,14771,PVD,SFO,126.373626373626,291.647391304348,AA,0.456521739130435,267.812380952381,AA,0.456521739130435,267.812380952381
Table1a,2016,2,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,14307,14831,PVD,SJC,16.8131868131868,302.161437908497,WN,0.57516339869281,273.423863636364,WN,0.57516339869281,273.423863636364
Table1a,2016,2,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",1283,10721,11697,BOS,FLL,1756.92307692308,167.053277458094,B6,0.643357518138604,187.687419793895,NK,0.219664748561421,95.3416287015945
Table1a,2016,2,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",1283,10721,13303,BOS,MIA,1366.92307692308,184.692515475521,AA,0.924833185947423,185.630580667594,UA,0.0255647560093255,128.572327044025
Table1a,2016,2,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",1283,13296,11697,MHT,FLL,92.3076923076923,198.657738095238,WN,0.735714285714286,196.17572815534,DL,0.105952380952381,191.442696629213
Table1a,2016,2,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",1283,13296,13303,MHT,MIA,10.8791208791209,263.008080808081,AA,0.606060606060606,273.026666666667,DL,0.272727272727273,241.533333333333
Table1a,2016,2,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",1283,14307,11697,PVD,FLL,597.362637362637,174.007947019868,WN,0.527225901398087,176.947278436846,B6,0.387233259749816,168.428218527316
Table1a,2016,2,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",1283,14307,13303,PVD,MIA,41.2087912087912,217.7176,AA,0.786666666666667,213.639322033898,AA,0.786666666666667,213.639322033898
Table1a,2016,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,10721,10800,BOS,BUR,24.2857142857143,297.965158371041,UA,0.429864253393665,279.234736842105,B6,0.14027149321267,246.587096774194
Table1a,2016,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,10721,12892,BOS,LAX,3142.41758241758,283.902273045181,AA,0.322142957056931,294.729179331307,B6,0.197055532242272,254.357622005324
Table1a,2016,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,10721,12954,BOS,LGB,207.362637362637,256.946687864335,B6,0.975622681505034,255.811189570885,B6,0.975622681505034,255.811189570885
Table1a,2016,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,10721,13891,BOS,ONT,64.5054945054945,323.608858603066,AA,0.402044293015332,346.239406779661,UA,0.304940374787053,291.729608938547
Table1a,2016,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,10721,14908,BOS,SNA,203.186813186813,309.398107084911,UA,0.412655489453759,276.402883355177,UA,0.412655489453759,276.402883355177
Table1a,2016,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,13296,10800,MHT,BUR,1.97802197802198,376.722222222222,WN,0.722222222222222,304.292307692308,WN,0.722222222222222,304.292307692308
Table1a,2016,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,13296,12892,MHT,LAX,56.043956043956,302.345882352941,WN,0.517647058823529,266.371212121212,WN,0.517647058823529,266.371212121212
Table1a,2016,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,13296,13891,MHT,ONT,4.61538461538462,344.642857142857,WN,0.785714285714286,328.333333333333,WN,0.785714285714286,328.333333333333
Table1a,2016,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,13296,14908,MHT,SNA,14.6153846153846,308.648872180451,UA,0.421052631578947,300.5625,WN,0.398496240601504,283
Table1a,2016,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,14307,10800,PVD,BUR,1.64835164835165,397.2,WN,0.6,347.666666666667,UA,0.133333333333333,258.5
Table1a,2016,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,14307,12892,PVD,LAX,158.571428571429,303.163063063063,WN,0.37006237006237,266.601872659176,WN,0.37006237006237,266.601872659176
Table1a,2016,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,14307,12954,PVD,LGB,0.32967032967033,314.666666666667,AA,1,314.666666666667,AA,1,314.666666666667
Table1a,2016,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,14307,13891,PVD,ONT,10.989010989011,360.127,WN,0.73,338.698630136986,WN,0.73,338.698630136986
Table1a,2016,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,14307,14908,PVD,SNA,26.5934065934066,351.755785123967,UA,0.330578512396694,364.99,WN,0.256198347107438,315.837096774194
Table1a,2016,2,30721,33044,"Boston, MA (Metropolitan Area)","Louisville, KY",829,10721,14730,BOS,SDF,141.098901098901,290.409423676012,AA,0.331775700934579,317.797183098592,UA,0.104361370716511,268.639552238806
Table1a,2016,2,30721,33044,"Boston, MA (Metropolitan Area)","Louisville, KY",829,13296,14730,MHT,SDF,43.6263736263736,271.686397984887,WN,0.64735516372796,266.050583657588,WN,0.64735516372796,266.050583657588
Table1a,2016,2,30721,33044,"Boston, MA (Metropolitan Area)","Louisville, KY",829,14307,14730,PVD,SDF,42.7472527472527,285.30616966581,WN,0.575835475578406,275.049107142857,WN,0.575835475578406,275.049107142857
Table1a,2016,2,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",752,10721,11193,BOS,CVG,385.384615384615,344.382321072141,DL,0.744225834046193,380.432222222222,AA,0.19560878243513,237.945772594752
Table1a,2016,2,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",752,13296,11193,MHT,CVG,22.8571428571429,268.590384615385,AA,0.620192307692308,268.910852713178,UA,0.158653846153846,222.524242424242
Table1a,2016,2,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",752,14307,11193,PVD,CVG,39.7802197802198,314.286464088398,AA,0.676795580110497,302.582040816327,UA,0.12707182320442,273.278260869565
Table1a,2016,2,30721,33192,"Boston, MA (Metropolitan Area)","Sacramento, CA",2636,10721,14893,BOS,SMF,266.923076923077,293.768958419102,UA,0.206669411280362,314.323107569721,B6,0.202140798682585,268.586354378819
Table1a,2016,2,30721,33192,"Boston, MA (Metropolitan Area)","Sacramento, CA",2636,13296,14893,MHT,SMF,19.4505494505494,318.489830508475,WN,0.655367231638418,305.852586206897,UA,0.112994350282486,305.505
Table1a,2016,2,30721,33192,"Boston, MA (Metropolitan Area)","Sacramento, CA",2636,14307,14893,PVD,SMF,25.1648351648352,395.347161572052,WN,0.54585152838428,316.3072,WN,0.54585152838428,316.3072
Table1a,2016,2,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1204,10721,15304,BOS,TPA,1320.43956043956,204.186959054594,B6,0.632157123834887,217.786861506056,NK,0.0518475366178429,101.730658105939
Table1a,2016,2,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1204,13296,15304,MHT,TPA,478.241758241758,180.014430147059,WN,0.908088235294118,177.463436234818,WN,0.908088235294118,177.463436234818
Table1a,2016,2,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1204,14307,15304,PVD,TPA,565.384615384615,176.124703595724,WN,0.86511175898931,171.794046281734,WN,0.86511175898931,171.794046281734
Table1a,2016,2,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",1256,10721,13198,BOS,MCI,437.582417582418,262.974460070316,WN,0.682571572074335,258.272148638705,WN,0.682571572074335,258.272148638705
Table1a,2016,2,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",1256,13296,13198,MHT,MCI,44.1758241758242,295.221144278607,WN,0.597014925373134,277.58375,WN,0.597014925373134,277.58375
Table1a,2016,2,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",1256,14307,13198,PVD,MCI,58.021978021978,284.228598484848,WN,0.522727272727273,277.242753623188,WN,0.522727272727273,277.242753623188
Table1a,2016,2,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",1764,10721,14683,BOS,SAT,258.791208791209,294.31813163482,WN,0.299787685774947,267.735269121813,WN,0.299787685774947,267.735269121813
Table1a,2016,2,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",1764,13296,14683,MHT,SAT,34.2857142857143,319.098717948718,WN,0.698717948717949,302.194495412844,WN,0.698717948717949,302.194495412844
Table1a,2016,2,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",1764,14307,14683,PVD,SAT,55.2747252747253,304.853876739563,WN,0.572564612326044,283.616319444444,WN,0.572564612326044,283.616319444444
Table1a,2016,2,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",1139,10721,13244,BOS,MEM,178.241758241758,271.99889025894,AA,0.414303329223181,268.466517857143,WN,0.101109741060419,247.431707317073
Table1a,2016,2,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",1139,13296,13244,MHT,MEM,24.1758241758242,269.397272727273,WN,0.422727272727273,257.967741935484,WN,0.422727272727273,257.967741935484
Table1a,2016,2,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",1139,14307,13244,PVD,MEM,44.3956043956044,261.510396039604,AA,0.445544554455446,278.617222222222,WN,0.242574257425743,231.042857142857
Table1a,2016,2,30721,33316,"Boston, MA (Metropolitan Area)","Omaha, NE",1282,10721,13871,BOS,OMA,151.758241758242,281.517306299783,WN,0.331643736422882,264.564192139738,UA,0.21216509775525,262.997269624573
Table1a,2016,2,30721,33316,"Boston, MA (Metropolitan Area)","Omaha, NE",1282,13296,13871,MHT,OMA,19.6703296703297,307.740223463687,WN,0.608938547486033,283.730275229358,WN,0.608938547486033,283.730275229358
Table1a,2016,2,30721,33316,"Boston, MA (Metropolitan Area)","Omaha, NE",1282,14307,13871,PVD,OMA,28.2417582417582,301.265758754864,WN,0.420233463035019,268.935185185185,WN,0.420233463035019,268.935185185185
Table1a,2016,2,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",860,10721,13342,BOS,MKE,542.087912087912,161.044638151226,WN,0.646462598824245,148.440514267796,WN,0.646462598824245,148.440514267796
Table1a,2016,2,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",860,13296,13342,MHT,MKE,23.2967032967033,256.897641509434,WN,0.405660377358491,234.43488372093,WN,0.405660377358491,234.43488372093
Table1a,2016,2,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",860,14307,13342,PVD,MKE,33.956043956044,256.193851132686,WN,0.346278317152104,239.897196261682,WN,0.346278317152104,239.897196261682
Table1a,2016,2,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",1371,10721,13495,BOS,MSY,636.263736263736,255.70713298791,B6,0.478929188255613,266.148611611973,WN,0.126252158894646,218.687414500684
Table1a,2016,2,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",1371,13296,13495,MHT,MSY,41.3186813186813,269.276595744681,WN,0.622340425531915,250.169230769231,WN,0.622340425531915,250.169230769231
Table1a,2016,2,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",1371,14307,13495,PVD,MSY,97.032967032967,261.540317100793,WN,0.486976217440544,251.95,DL,0.240090600226501,250.719811320755
Table1a,2016,2,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",2588,10721,14679,BOS,SAN,1101.31868131868,280.99421273199,B6,0.376172420674516,295.876127320955,UA,0.120435042905608,274.354018227009
Table1a,2016,2,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",2588,13296,14679,MHT,SAN,53.2967032967033,301.369690721649,WN,0.560824742268041,295.469485294118,WN,0.560824742268041,295.469485294118
Table1a,2016,2,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",2588,14307,14679,PVD,SAN,124.835164835165,310.552728873239,WN,0.45862676056338,309.61113243762,UA,0.183098591549296,289.383173076923
Table1a,2016,2,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",487,10721,13931,BOS,ORF,164.065934065934,201.849095780308,AA,0.426657736101808,211.981004709576,UA,0.138647019423979,182.479710144928
Table1a,2016,2,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",487,10721,14098,BOS,PHF,11.0989010989011,256.629702970297,AA,0.98019801980198,257.907070707071,AA,0.98019801980198,257.907070707071
Table1a,2016,2,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",487,13296,13931,MHT,ORF,51.6483516483517,217.995106382979,WN,0.506382978723404,224.552941176471,WN,0.506382978723404,224.552941176471
Table1a,2016,2,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",487,13296,14098,MHT,PHF,2.63736263736264,296.666666666667,AA,1,296.666666666667,AA,1,296.666666666667
Table1a,2016,2,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",487,14307,13931,PVD,ORF,97.4725274725275,227.582525366404,WN,0.60315670800451,212.035327102804,WN,0.60315670800451,212.035327102804
Table1a,2016,2,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",487,14307,14098,PVD,PHF,6.37362637362637,312.956896551724,AA,0.982758620689655,310.073684210526,AA,0.982758620689655,310.073684210526
Table1a,2016,2,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",1222,10721,14027,BOS,PBI,978.461538461538,197.939746181491,B6,0.853998203054807,202.800775907417,NK,0.0203279424977538,89.1049723756906
Table1a,2016,2,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",1222,13296,14027,MHT,PBI,50.5494505494505,199.477173913043,WN,0.443478260869565,209.775980392157,DL,0.256521739130435,181.795762711864
Table1a,2016,2,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",1222,14307,14027,PVD,PBI,102.857142857143,196.234935897436,WN,0.506410256410256,180.892616033755,WN,0.506410256410256,180.892616033755
